Academic Year,LEA Number,LEA Name,School Number,School Name,Assessment,Tested Count,Level 1: Did not yet meet expectations - Count,Level 1: Did not yet meet expectations - Percent,Level 2: Partially met expectations - Count,Level 2: Partially met expectations - Percent,Level 3: Approached expectations - Count,Level 3: Approached expectations - Percent,Level 4: Met expectations - Count,Level 4: Met expectations - Percent,Level 5: Exceeded expectations - Count,Level 5: Exceeded expectations - Percent,Create Date
2017,17,Queen Anne's,0302,Kennard Elementary School,English/Language Arts Grade 3,169,23,13.6,25,14.8,44,26,69,40.8,*,<= 5.0,20180117
2017,17,Queen Anne's,0302,Kennard Elementary School,English/Language Arts Grade 4,177,16,9,29,16.4,45,25.4,66,37.3,21,11.9,20180117
2017,17,Queen Anne's,0302,Kennard Elementary School,English/Language Arts Grade 5,174,12,6.9,19,10.9,43,24.7,88,50.6,12,6.9,20180117
2017,17,Queen Anne's,0302,Kennard Elementary School,Mathematics Grade 3,169,*,<= 5.0,20,11.8,37,21.9,75,44.4,33,19.5,20180117
2017,17,Queen Anne's,0302,Kennard Elementary School,Mathematics Grade 4,178,*,<= 5.0,32,18,49,27.5,82,46.1,*,<= 5.0,20180117
2017,17,Queen Anne's,0302,Kennard Elementary School,Mathematics Grade 5,174,10,5.7,29,16.7,47,27,75,43.1,13,7.5,20180117
2017,17,Queen Anne's,0303,Centreville Middle School,English/Language Arts Grade 6,177,10,5.6,23,13,42,23.7,80,45.2,22,12.4,20180117
2017,17,Queen Anne's,0303,Centreville Middle School,English/Language Arts Grade 7,167,*,<= 5.0,18,10.8,27,16.2,76,45.5,38,22.8,20180117
2017,17,Queen Anne's,0303,Centreville Middle School,English/Language Arts Grade 8,180,*,<= 5.0,14,7.8,27,15,92,51.1,44,24.4,20180117
2017,17,Queen Anne's,0303,Centreville Middle School,Mathematics Grade 6,177,12,6.8,31,17.5,41,23.2,86,48.6,*,<= 5.0,20180117
2017,17,Queen Anne's,0303,Centreville Middle School,Mathematics Grade 7,167,*,<= 5.0,31,18.6,68,40.7,60,35.9,*,<= 5.0,20180117
2017,17,Queen Anne's,0303,Centreville Middle School,Mathematics Grade 8,122,10,8.2,20,16.4,47,38.5,45,36.9,*,<= 5.0,20180117
2017,17,Queen Anne's,0303,Centreville Middle School,Algebra 1,57,*,<= 5.0,*,<= 5.0,*,<= 5.0,44,77.2,12,21.1,20180117
2017,17,Queen Anne's,0403,Bayside Elementary School,English/Language Arts Grade 3,148,9,6.1,23,15.5,32,21.6,76,51.4,8,5.4,20180117
2017,17,Queen Anne's,0403,Bayside Elementary School,English/Language Arts Grade 4,133,*,<= 5.0,13,9.8,34,25.6,69,51.9,13,9.8,20180117
2017,17,Queen Anne's,0403,Bayside Elementary School,English/Language Arts Grade 5,138,10,7.2,20,14.5,40,29,67,48.6,*,<= 5.0,20180117
2017,17,Queen Anne's,0403,Bayside Elementary School,Mathematics Grade 3,148,*,<= 5.0,9,6.1,31,20.9,74,50,30,20.3,20180117
2017,17,Queen Anne's,0403,Bayside Elementary School,Mathematics Grade 4,133,*,<= 5.0,17,12.8,44,33.1,62,46.6,*,<= 5.0,20180117
2017,17,Queen Anne's,0403,Bayside Elementary School,Mathematics Grade 5,138,*,<= 5.0,15,10.9,50,36.2,58,42,10,7.2,20180117
2017,17,Queen Anne's,0404,Stevensville Middle School,English/Language Arts Grade 6,188,*,<= 5.0,18,9.6,57,30.3,95,50.5,12,6.4,20180117
2017,17,Queen Anne's,0404,Stevensville Middle School,English/Language Arts Grade 7,183,*,<= 5.0,10,5.5,37,20.2,66,36.1,63,34.4,20180117
2017,17,Queen Anne's,0404,Stevensville Middle School,English/Language Arts Grade 8,146,11,7.5,23,15.8,44,30.1,53,36.3,15,10.3,20180117
2017,17,Queen Anne's,0404,Stevensville Middle School,Mathematics Grade 6,187,13,7,23,12.3,60,32.1,86,46,*,<= 5.0,20180117
2017,17,Queen Anne's,0404,Stevensville Middle School,Mathematics Grade 7,184,*,<= 5.0,26,14.1,82,44.6,68,37,*,<= 5.0,20180117
2017,17,Queen Anne's,0404,Stevensville Middle School,Mathematics Grade 8,102,22,21.6,26,25.5,35,34.3,19,18.6,*,<= 5.0,20180117
2017,17,Queen Anne's,0404,Stevensville Middle School,Algebra 1,45,*,<= 5.0,*,<= 5.0,*,<= 5.0,41,91.1,*,<= 5.0,20180117
2017,17,Queen Anne's,0405,Kent Island High School,English/Language Arts Grade 10,277,28,10.1,25,9,40,14.4,120,43.3,64,23.1,20180117
2017,17,Queen Anne's,0405,Kent Island High School,English/Language Arts Grade 11,142,20,14.1,29,20.4,36,25.4,54,38,*,<= 5.0,20180117
2017,17,Queen Anne's,0405,Kent Island High School,Algebra 1,220,12,5.5,41,18.6,69,31.4,98,44.5,*,<= 5.0,20180117
2017,17,Queen Anne's,0405,Kent Island High School,Algebra 2,251,41,16.3,40,15.9,66,26.3,92,36.7,*,<= 5.0,20180117
2017,17,Queen Anne's,0406,Matapeake Elementary School,English/Language Arts Grade 3,77,4,5.2,11,14.3,22,28.6,37,48.1,*,<= 5.0,20180117
2017,17,Queen Anne's,0406,Matapeake Elementary School,English/Language Arts Grade 4,76,6,7.9,7,9.2,18,23.7,30,39.5,15,19.7,20180117
2017,17,Queen Anne's,0406,Matapeake Elementary School,English/Language Arts Grade 5,85,11,12.9,8,9.4,20,23.5,45,52.9,*,<= 5.0,20180117
2017,17,Queen Anne's,0406,Matapeake Elementary School,Mathematics Grade 3,77,*,<= 5.0,9,11.7,27,35.1,32,41.6,7,9.1,20180117
2017,17,Queen Anne's,0406,Matapeake Elementary School,Mathematics Grade 4,76,*,<= 5.0,13,17.1,18,23.7,36,47.4,6,7.9,20180117
2017,17,Queen Anne's,0406,Matapeake Elementary School,Mathematics Grade 5,84,5,6,20,23.8,16,19,36,42.9,7,8.3,20180117
2017,17,Queen Anne's,0407,Matapeake Middle School,English/Language Arts Grade 6,111,*,<= 5.0,13,11.7,29,26.1,55,49.5,9,8.1,20180117
2017,17,Queen Anne's,0407,Matapeake Middle School,English/Language Arts Grade 7,132,*,<= 5.0,10,7.6,22,16.7,54,40.9,44,33.3,20180117
2017,17,Queen Anne's,0407,Matapeake Middle School,English/Language Arts Grade 8,144,8,5.6,14,9.7,32,22.2,70,48.6,20,13.9,20180117
2017,17,Queen Anne's,0407,Matapeake Middle School,Mathematics Grade 6,111,*,<= 5.0,15,13.5,28,25.2,51,45.9,12,10.8,20180117
2017,17,Queen Anne's,0407,Matapeake Middle School,Mathematics Grade 7,132,*,<= 5.0,13,9.8,41,31.1,66,50,8,6.1,20180117
2017,17,Queen Anne's,0407,Matapeake Middle School,Mathematics Grade 8,105,9,8.6,18,17.1,40,38.1,38,36.2,*,<= 5.0,20180117
2017,17,Queen Anne's,0407,Matapeake Middle School,Algebra 1,39,*,<= 5.0,*,<= 5.0,5,12.8,29,74.4,5,12.8,20180117
2017,17,Queen Anne's,0503,Grasonville Elementary School,English/Language Arts Grade 3,82,9,11,18,22,20,24.4,32,39,*,<= 5.0,20180117
2017,17,Queen Anne's,0503,Grasonville Elementary School,English/Language Arts Grade 4,69,5,7.2,10,14.5,13,18.8,31,44.9,10,14.5,20180117
2017,17,Queen Anne's,0503,Grasonville Elementary School,English/Language Arts Grade 5,76,7,9.2,*,<= 5.0,20,26.3,43,56.6,4,5.3,20180117
2017,17,Queen Anne's,0503,Grasonville Elementary School,Mathematics Grade 3,83,5,6,12,14.5,22,26.5,32,38.6,12,14.5,20180117
2017,17,Queen Anne's,0503,Grasonville Elementary School,Mathematics Grade 4,69,*,<= 5.0,11,15.9,23,33.3,32,46.4,*,<= 5.0,20180117
2017,17,Queen Anne's,0503,Grasonville Elementary School,Mathematics Grade 5,77,4,5.2,12,15.6,13,16.9,41,53.2,7,9.1,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,English/Language Arts Grade 3,586,74,12.6,105,17.9,144,24.6,240,41,*,<= 5.0,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,English/Language Arts Grade 4,583,40,6.9,91,15.6,142,24.4,244,41.9,66,11.3,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,English/Language Arts Grade 5,608,58,9.5,75,12.3,169,27.8,279,45.9,*,<= 5.0,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,English/Language Arts Grade 6,591,*,<= 5.0,75,12.7,167,28.3,272,46,48,8.1,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,English/Language Arts Grade 7,596,*,<= 5.0,51,8.6,110,18.5,245,41.1,166,27.9,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,English/Language Arts Grade 8,586,*,<= 5.0,79,13.5,135,23,259,44.2,86,14.7,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,English/Language Arts Grade 10,538,53,9.9,46,8.6,81,15.1,232,43.1,126,23.4,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,English/Language Arts Grade 11,301,64,21.3,68,22.6,83,27.6,83,27.6,*,<= 5.0,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,Mathematics Grade 3,588,33,5.6,69,11.7,144,24.5,253,43,89,15.1,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,Mathematics Grade 4,584,*,<= 5.0,104,17.8,169,28.9,263,45,*,<= 5.0,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,Mathematics Grade 5,609,34,5.6,106,17.4,171,28.1,248,40.7,50,8.2,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,Mathematics Grade 6,591,38,6.4,94,15.9,170,28.8,261,44.2,*,<= 5.0,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,Mathematics Grade 7,597,*,<= 5.0,88,14.7,242,40.5,229,38.4,*,<= 5.0,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,Mathematics Grade 8,421,59,14,88,20.9,152,36.1,121,28.7,*,<= 5.0,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,Algebra 1,602,31,5.1,78,13,155,25.7,319,53,*,<= 5.0,20180117
2017,17,Queen Anne's,A,All Queen Anne's Schools,Algebra 2,483,90,18.6,95,19.7,109,22.6,171,35.4,*,<= 5.0,20180117
2017,18,Saint Mary's,0101,Spring Ridge Middle,English/Language Arts Grade 6,331,60,18.1,93,28.1,87,26.3,78,23.6,*,<= 5.0,20180117
2017,18,Saint Mary's,0101,Spring Ridge Middle,English/Language Arts Grade 7,307,80,26.1,54,17.6,59,19.2,74,24.1,40,13,20180117
2017,18,Saint Mary's,0101,Spring Ridge Middle,English/Language Arts Grade 8,313,55,17.6,38,12.1,63,20.1,116,37.1,41,13.1,20180117
2017,18,Saint Mary's,0101,Spring Ridge Middle,Mathematics Grade 6,330,59,17.9,82,24.8,75,22.7,85,25.8,29,8.8,20180117
2017,18,Saint Mary's,0101,Spring Ridge Middle,Mathematics Grade 7,262,46,17.6,68,26,90,34.4,56,21.4,*,<= 5.0,20180117
2017,18,Saint Mary's,0101,Spring Ridge Middle,Mathematics Grade 8,207,54,26.1,37,17.9,61,29.5,55,26.6,*,<= 5.0,20180117
2017,18,Saint Mary's,0101,Spring Ridge Middle,Algebra 1,106,*,<= 5.0,*,<= 5.0,13,12.3,87,82.1,*,<= 5.0,20180117
2017,18,Saint Mary's,0101,Spring Ridge Middle,Geometry,47,*,<= 5.0,*,<= 5.0,3,6.4,28,59.6,16,34,20180117
2017,18,Saint Mary's,0104,Ridge Elementary,English/Language Arts Grade 3,43,15,34.9,6,14,8,18.6,11,25.6,3,7,20180117
2017,18,Saint Mary's,0104,Ridge Elementary,English/Language Arts Grade 4,31,2,6.5,11,35.5,7,22.6,11,35.5,*,<= 5.0,20180117
2017,18,Saint Mary's,0104,Ridge Elementary,English/Language Arts Grade 5,35,6,17.1,7,20,12,34.3,10,28.6,*,<= 5.0,20180117
2017,18,Saint Mary's,0104,Ridge Elementary,Mathematics Grade 3,43,10,23.3,9,20.9,5,11.6,13,30.2,6,14,20180117
2017,18,Saint Mary's,0104,Ridge Elementary,Mathematics Grade 4,31,2,6.5,10,32.3,8,25.8,11,35.5,*,<= 5.0,20180117
2017,18,Saint Mary's,0104,Ridge Elementary,Mathematics Grade 5,35,3,8.6,8,22.9,10,28.6,11,31.4,3,8.6,20180117
2017,18,Saint Mary's,0201,Piney Point Elementary,English/Language Arts Grade 3,75,19,25.3,10,13.3,16,21.3,29,38.7,*,<= 5.0,20180117
2017,18,Saint Mary's,0201,Piney Point Elementary,English/Language Arts Grade 4,77,7,9.1,7,9.1,25,32.5,31,40.3,7,9.1,20180117
2017,18,Saint Mary's,0201,Piney Point Elementary,English/Language Arts Grade 5,84,9,10.7,17,20.2,16,19,37,44,5,6,20180117
2017,18,Saint Mary's,0201,Piney Point Elementary,Mathematics Grade 3,75,12,16,10,13.3,18,24,28,37.3,7,9.3,20180117
2017,18,Saint Mary's,0201,Piney Point Elementary,Mathematics Grade 4,77,6,7.8,7,9.1,21,27.3,43,55.8,*,<= 5.0,20180117
2017,18,Saint Mary's,0201,Piney Point Elementary,Mathematics Grade 5,84,6,7.1,16,19,27,32.1,28,33.3,7,8.3,20180117
2017,18,Saint Mary's,0301,Leonardtown Elementary,English/Language Arts Grade 3,73,5,6.8,9,12.3,20,27.4,34,46.6,5,6.8,20180117
2017,18,Saint Mary's,0301,Leonardtown Elementary,English/Language Arts Grade 4,95,12,12.6,7,7.4,22,23.2,41,43.2,13,13.7,20180117
2017,18,Saint Mary's,0301,Leonardtown Elementary,English/Language Arts Grade 5,69,9,13,10,14.5,15,21.7,31,44.9,4,5.8,20180117
2017,18,Saint Mary's,0301,Leonardtown Elementary,Mathematics Grade 3,73,*,<= 5.0,5,6.8,16,21.9,32,43.8,20,27.4,20180117
2017,18,Saint Mary's,0301,Leonardtown Elementary,Mathematics Grade 4,96,6,6.3,8,8.3,23,24,47,49,12,12.5,20180117
2017,18,Saint Mary's,0301,Leonardtown Elementary,Mathematics Grade 5,69,7,10.1,11,15.9,16,23.2,28,40.6,7,10.1,20180117
2017,18,Saint Mary's,0302,Benjamin Banneker Elementary,English/Language Arts Grade 3,95,15,15.8,22,23.2,25,26.3,31,32.6,*,<= 5.0,20180117
2017,18,Saint Mary's,0302,Benjamin Banneker Elementary,English/Language Arts Grade 4,91,16,17.6,13,14.3,28,30.8,33,36.3,*,<= 5.0,20180117
2017,18,Saint Mary's,0302,Benjamin Banneker Elementary,English/Language Arts Grade 5,90,12,13.3,16,17.8,24,26.7,33,36.7,5,5.6,20180117
2017,18,Saint Mary's,0302,Benjamin Banneker Elementary,Mathematics Grade 3,94,12,12.8,20,21.3,24,25.5,29,30.9,9,9.6,20180117
2017,18,Saint Mary's,0302,Benjamin Banneker Elementary,Mathematics Grade 4,91,8,8.8,18,19.8,25,27.5,36,39.6,*,<= 5.0,20180117
2017,18,Saint Mary's,0302,Benjamin Banneker Elementary,Mathematics Grade 5,90,7,7.8,17,18.9,31,34.4,31,34.4,*,<= 5.0,20180117
2017,18,Saint Mary's,0303,Chopticon High,English/Language Arts Grade 10,381,*,<= 5.0,23,6,77,20.2,204,53.5,60,15.7,20180117
2017,18,Saint Mary's,0303,Chopticon High,Algebra 1,268,*,<= 5.0,30,11.2,100,37.3,130,48.5,*,<= 5.0,20180117
2017,18,Saint Mary's,0303,Chopticon High,Algebra 2,227,27,11.9,48,21.1,47,20.7,99,43.6,*,<= 5.0,20180117
2017,18,Saint Mary's,0305,Leonardtown Middle,English/Language Arts Grade 6,340,37,10.9,60,17.6,93,27.4,111,32.6,39,11.5,20180117
2017,18,Saint Mary's,0305,Leonardtown Middle,English/Language Arts Grade 7,312,32,10.3,39,12.5,72,23.1,116,37.2,53,17,20180117
2017,18,Saint Mary's,0305,Leonardtown Middle,English/Language Arts Grade 8,323,38,11.8,45,13.9,76,23.5,120,37.2,44,13.6,20180117
2017,18,Saint Mary's,0305,Leonardtown Middle,Mathematics Grade 6,341,33,9.7,60,17.6,83,24.3,135,39.6,30,8.8,20180117
2017,18,Saint Mary's,0305,Leonardtown Middle,Mathematics Grade 7,308,17,5.5,51,16.6,81,26.3,136,44.2,23,7.5,20180117
2017,18,Saint Mary's,0305,Leonardtown Middle,Mathematics Grade 8,208,44,21.2,35,16.8,62,29.8,66,31.7,*,<= 5.0,20180117
2017,18,Saint Mary's,0305,Leonardtown Middle,Algebra 1,115,*,<= 5.0,*,<= 5.0,*,<= 5.0,98,85.2,14,12.2,20180117
2017,18,Saint Mary's,0306,Leonardtown High,English/Language Arts Grade 10,425,42,9.9,*,<= 5.0,53,12.5,189,44.5,121,28.5,20180117
2017,18,Saint Mary's,0306,Leonardtown High,Algebra 1,291,21,7.2,52,17.9,103,35.4,115,39.5,*,<= 5.0,20180117
2017,18,Saint Mary's,0306,Leonardtown High,Algebra 2,351,75,21.4,65,18.5,67,19.1,134,38.2,*,<= 5.0,20180117
2017,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,English/Language Arts Grade 3,100,19,19,18,18,21,21,37,37,*,<= 5.0,20180117
2017,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,English/Language Arts Grade 4,106,11,10.4,12,11.3,33,31.1,45,42.5,*,<= 5.0,20180117
2017,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,English/Language Arts Grade 5,89,8,9,14,15.7,31,34.8,35,39.3,*,<= 5.0,20180117
2017,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Mathematics Grade 3,101,11,10.9,14,13.9,28,27.7,29,28.7,19,18.8,20180117
2017,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Mathematics Grade 4,106,6,5.7,11,10.4,32,30.2,53,50,*,<= 5.0,20180117
2017,18,Saint Mary's,0308,Captain Walter Francis Duke Elementary,Mathematics Grade 5,90,7,7.8,15,16.7,29,32.2,29,32.2,10,11.1,20180117
2017,18,Saint Mary's,0404,Margaret Brent Middle,English/Language Arts Grade 6,316,32,10.1,68,21.5,96,30.4,113,35.8,*,<= 5.0,20180117
2017,18,Saint Mary's,0404,Margaret Brent Middle,English/Language Arts Grade 7,321,43,13.4,63,19.6,88,27.4,97,30.2,30,9.3,20180117
2017,18,Saint Mary's,0404,Margaret Brent Middle,English/Language Arts Grade 8,346,68,19.7,75,21.7,89,25.7,104,30.1,*,<= 5.0,20180117
2017,18,Saint Mary's,0404,Margaret Brent Middle,Mathematics Grade 6,315,29,9.2,66,21,94,29.8,109,34.6,17,5.4,20180117
2017,18,Saint Mary's,0404,Margaret Brent Middle,Mathematics Grade 7,320,27,8.4,55,17.2,115,35.9,115,35.9,*,<= 5.0,20180117
2017,18,Saint Mary's,0404,Margaret Brent Middle,Mathematics Grade 8,259,54,20.8,58,22.4,78,30.1,69,26.6,*,<= 5.0,20180117
2017,18,Saint Mary's,0404,Margaret Brent Middle,Algebra 1,87,*,<= 5.0,*,<= 5.0,5,5.7,78,89.7,*,<= 5.0,20180117
2017,18,Saint Mary's,0501,Lettie Marshall Dent Elem,English/Language Arts Grade 3,96,5,5.2,17,17.7,29,30.2,41,42.7,*,<= 5.0,20180117
2017,18,Saint Mary's,0501,Lettie Marshall Dent Elem,English/Language Arts Grade 4,94,8,8.5,11,11.7,26,27.7,43,45.7,6,6.4,20180117
2017,18,Saint Mary's,0501,Lettie Marshall Dent Elem,English/Language Arts Grade 5,103,10,9.7,18,17.5,37,35.9,36,35,*,<= 5.0,20180117
2017,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Mathematics Grade 3,96,*,<= 5.0,6,6.3,27,28.1,48,50,13,13.5,20180117
2017,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Mathematics Grade 4,94,*,<= 5.0,9,9.6,33,35.1,45,47.9,*,<= 5.0,20180117
2017,18,Saint Mary's,0501,Lettie Marshall Dent Elem,Mathematics Grade 5,103,*,<= 5.0,34,33,25,24.3,36,35,*,<= 5.0,20180117
2017,18,Saint Mary's,0503,White Marsh Elementary,English/Language Arts Grade 3,48,8,16.7,4,8.3,4,8.3,31,64.6,*,<= 5.0,20180117
2017,18,Saint Mary's,0503,White Marsh Elementary,English/Language Arts Grade 4,52,*,<= 5.0,5,9.6,21,40.4,21,40.4,4,7.7,20180117
2017,18,Saint Mary's,0503,White Marsh Elementary,English/Language Arts Grade 5,46,*,<= 5.0,6,13,15,32.6,23,50,*,<= 5.0,20180117
2017,18,Saint Mary's,0503,White Marsh Elementary,Mathematics Grade 3,48,3,6.3,9,18.8,13,27.1,16,33.3,7,14.6,20180117
2017,18,Saint Mary's,0503,White Marsh Elementary,Mathematics Grade 4,52,*,<= 5.0,*,<= 5.0,14,26.9,33,63.5,3,5.8,20180117
2017,18,Saint Mary's,0503,White Marsh Elementary,Mathematics Grade 5,46,*,<= 5.0,*,<= 5.0,13,28.3,22,47.8,10,21.7,20180117
2017,18,Saint Mary's,0504,Mechanicsville Elementary,English/Language Arts Grade 3,66,10,15.2,13,19.7,16,24.2,26,39.4,*,<= 5.0,20180117
2017,18,Saint Mary's,0504,Mechanicsville Elementary,English/Language Arts Grade 4,63,6,9.5,14,22.2,22,34.9,16,25.4,5,7.9,20180117
2017,18,Saint Mary's,0504,Mechanicsville Elementary,English/Language Arts Grade 5,60,5,8.3,8,13.3,21,35,22,36.7,4,6.7,20180117
2017,18,Saint Mary's,0504,Mechanicsville Elementary,Mathematics Grade 3,66,*,<= 5.0,10,15.2,14,21.2,33,50,6,9.1,20180117
2017,18,Saint Mary's,0504,Mechanicsville Elementary,Mathematics Grade 4,63,6,9.5,16,25.4,16,25.4,20,31.7,5,7.9,20180117
2017,18,Saint Mary's,0504,Mechanicsville Elementary,Mathematics Grade 5,60,9,15,9,15,19,31.7,22,36.7,*,<= 5.0,20180117
2017,18,Saint Mary's,0602,Oakville Elementary,English/Language Arts Grade 3,40,5,12.5,7,17.5,8,20,18,45,*,<= 5.0,20180117
2017,18,Saint Mary's,0602,Oakville Elementary,English/Language Arts Grade 4,35,4,11.4,4,11.4,10,28.6,15,42.9,2,5.7,20180117
2017,18,Saint Mary's,0602,Oakville Elementary,English/Language Arts Grade 5,40,*,<= 5.0,16,40,14,35,7,17.5,*,<= 5.0,20180117
2017,18,Saint Mary's,0602,Oakville Elementary,Mathematics Grade 3,40,5,12.5,3,7.5,12,30,16,40,4,10,20180117
2017,18,Saint Mary's,0602,Oakville Elementary,Mathematics Grade 4,35,*,<= 5.0,4,11.4,10,28.6,19,54.3,2,5.7,20180117
2017,18,Saint Mary's,0602,Oakville Elementary,Mathematics Grade 5,40,*,<= 5.0,10,25,19,47.5,9,22.5,*,<= 5.0,20180117
2017,18,Saint Mary's,0604,Hollywood Elementary,English/Language Arts Grade 3,100,7,7,13,13,22,22,49,49,9,9,20180117
2017,18,Saint Mary's,0604,Hollywood Elementary,English/Language Arts Grade 4,86,7,8.1,9,10.5,25,29.1,44,51.2,*,<= 5.0,20180117
2017,18,Saint Mary's,0604,Hollywood Elementary,English/Language Arts Grade 5,73,7,9.6,10,13.7,21,28.8,33,45.2,*,<= 5.0,20180117
2017,18,Saint Mary's,0604,Hollywood Elementary,Mathematics Grade 3,100,*,<= 5.0,7,7,23,23,42,42,23,23,20180117
2017,18,Saint Mary's,0604,Hollywood Elementary,Mathematics Grade 4,86,7,8.1,14,16.3,27,31.4,35,40.7,*,<= 5.0,20180117
2017,18,Saint Mary's,0604,Hollywood Elementary,Mathematics Grade 5,73,7,9.6,9,12.3,27,37,26,35.6,4,5.5,20180117
2017,18,Saint Mary's,0606,Evergreen Elementary School,English/Language Arts Grade 3,104,8,7.7,18,17.3,26,25,50,48.1,*,<= 5.0,20180117
2017,18,Saint Mary's,0606,Evergreen Elementary School,English/Language Arts Grade 4,124,13,10.5,18,14.5,35,28.2,46,37.1,12,9.7,20180117
2017,18,Saint Mary's,0606,Evergreen Elementary School,English/Language Arts Grade 5,118,8,6.8,19,16.1,35,29.7,51,43.2,*,<= 5.0,20180117
2017,18,Saint Mary's,0606,Evergreen Elementary School,Mathematics Grade 3,104,*,<= 5.0,14,13.5,16,15.4,46,44.2,23,22.1,20180117
2017,18,Saint Mary's,0606,Evergreen Elementary School,Mathematics Grade 4,125,*,<= 5.0,15,12,37,29.6,57,45.6,11,8.8,20180117
2017,18,Saint Mary's,0606,Evergreen Elementary School,Mathematics Grade 5,118,*,<= 5.0,19,16.1,39,33.1,42,35.6,13,11,20180117
2017,18,Saint Mary's,0702,Dynard Elementary,English/Language Arts Grade 3,69,15,21.7,17,24.6,14,20.3,20,29,*,<= 5.0,20180117
2017,18,Saint Mary's,0702,Dynard Elementary,English/Language Arts Grade 4,71,20,28.2,14,19.7,21,29.6,12,16.9,4,5.6,20180117
2017,18,Saint Mary's,0702,Dynard Elementary,English/Language Arts Grade 5,66,9,13.6,14,21.2,11,16.7,32,48.5,*,<= 5.0,20180117
2017,18,Saint Mary's,0702,Dynard Elementary,Mathematics Grade 3,69,11,15.9,18,26.1,20,29,15,21.7,5,7.2,20180117
2017,18,Saint Mary's,0702,Dynard Elementary,Mathematics Grade 4,71,19,26.8,15,21.1,23,32.4,14,19.7,*,<= 5.0,20180117
2017,18,Saint Mary's,0702,Dynard Elementary,Mathematics Grade 5,66,11,16.7,10,15.2,26,39.4,19,28.8,*,<= 5.0,20180117
2017,18,Saint Mary's,0801,Great Mills High,English/Language Arts Grade 10,377,81,21.5,48,12.7,54,14.3,127,33.7,67,17.8,20180117
2017,18,Saint Mary's,0801,Great Mills High,Algebra 1,279,34,12.2,59,21.1,102,36.6,84,30.1,*,<= 5.0,20180117
2017,18,Saint Mary's,0801,Great Mills High,Algebra 2,215,45,20.9,36,16.7,29,13.5,93,43.3,12,5.6,20180117
2017,18,Saint Mary's,0803,Green Holly Elementary School,English/Language Arts Grade 3,54,10,18.5,7,13,13,24.1,22,40.7,*,<= 5.0,20180117
2017,18,Saint Mary's,0803,Green Holly Elementary School,English/Language Arts Grade 4,44,6,13.6,8,18.2,14,31.8,13,29.5,3,6.8,20180117
2017,18,Saint Mary's,0803,Green Holly Elementary School,English/Language Arts Grade 5,55,8,14.5,6,10.9,14,25.5,26,47.3,*,<= 5.0,20180117
2017,18,Saint Mary's,0803,Green Holly Elementary School,Mathematics Grade 3,55,4,7.3,5,9.1,9,16.4,30,54.5,7,12.7,20180117
2017,18,Saint Mary's,0803,Green Holly Elementary School,Mathematics Grade 4,44,4,9.1,14,31.8,13,29.5,11,25,*,<= 5.0,20180117
2017,18,Saint Mary's,0803,Green Holly Elementary School,Mathematics Grade 5,55,7,12.7,4,7.3,20,36.4,24,43.6,*,<= 5.0,20180117
2017,18,Saint Mary's,0804,Lexington Park Elementary,English/Language Arts Grade 3,71,30,42.3,15,21.1,16,22.5,9,12.7,*,<= 5.0,20180117
2017,18,Saint Mary's,0804,Lexington Park Elementary,English/Language Arts Grade 4,129,19,14.7,25,19.4,20,15.5,24,18.6,41,31.8,20180117
2017,18,Saint Mary's,0804,Lexington Park Elementary,English/Language Arts Grade 5,113,17,15,20,17.7,16,14.2,38,33.6,22,19.5,20180117
2017,18,Saint Mary's,0804,Lexington Park Elementary,Mathematics Grade 3,70,26,37.1,29,41.4,8,11.4,6,8.6,*,<= 5.0,20180117
2017,18,Saint Mary's,0804,Lexington Park Elementary,Mathematics Grade 4,129,24,18.6,23,17.8,22,17.1,42,32.6,18,14,20180117
2017,18,Saint Mary's,0804,Lexington Park Elementary,Mathematics Grade 5,114,20,17.5,28,24.6,17,14.9,17,14.9,32,28.1,20180117
2017,18,Saint Mary's,0805,George Washington Carver Elementary,English/Language Arts Grade 3,103,38,36.9,23,22.3,29,28.2,12,11.7,*,<= 5.0,20180117
2017,18,Saint Mary's,0805,George Washington Carver Elementary,English/Language Arts Grade 4,89,31,34.8,13,14.6,23,25.8,19,21.3,*,<= 5.0,20180117
